stage,epoch,train_loss,val_f1_macro,val_f1_non_urgent,val_acc
0,1,0.38608542687254527,0.4177215189873418,0.0,0.717391304347826
0,2,0.3183502694948123,0.425,0.0,0.7391304347826086
0,3,0.30139703665926154,0.4945054945054945,0.14285714285714285,0.7391304347826086
0,4,0.213133281697341,0.5619047619047619,0.26666666666666666,0.7608695652173914
0,5,0.2795067266688321,0.7015140591204037,0.5263157894736842,0.8043478260869565
1,6,0.26863321808517954,0.784037558685446,0.6666666666666666,0.8478260869565217
1,7,0.2585471546063658,0.7012987012987013,0.5454545454545454,0.782608695652174
1,8,0.23641451818695486,0.7015140591204037,0.5263157894736842,0.8043478260869565
1,9,0.28415242472632984,0.7223340040241448,0.5714285714285714,0.8043478260869565
1,10,0.21590737941486587,0.7444444444444445,0.6,0.8260869565217391
1,11,0.16814316784749267,0.7433035714285714,0.6428571428571429,0.782608695652174
1,12,0.17570299561557873,0.7433035714285714,0.6428571428571429,0.782608695652174
1,13,0.17588362667729945,0.761038961038961,0.6363636363636364,0.8260869565217391
1,14,0.18351553632913392,0.7745098039215685,0.6666666666666666,0.8260869565217391
1,15,0.16102745298479423,0.7745098039215685,0.6666666666666666,0.8260869565217391
1,16,0.13035263454979235,0.784037558685446,0.6666666666666666,0.8478260869565217
