stage,epoch,train_loss,val_f1_macro,val_f1_non_urgent,val_acc
0,1,0.725098328512223,0.45882352941176474,0.11764705882352941,0.6739130434782609
0,2,0.7056049023821054,0.4638694638694639,0.23076923076923078,0.5652173913043478
0,3,0.6989067369471482,0.425,0.25,0.4782608695652174
0,4,0.6320770399166586,0.34659090909090906,0.3181818181818182,0.34782608695652173
0,5,0.6256870728372876,0.3692671394799054,0.3829787234042553,0.3695652173913043
1,6,0.6392009193128575,0.41276595744680855,0.425531914893617,0.41304347826086957
1,7,0.6755230856723473,0.44363812288340587,0.358974358974359,0.45652173913043476
1,8,0.5958131310718308,0.571975916803503,0.41379310344827586,0.6304347826086957
1,9,0.6297640357512594,0.5544159544159544,0.37037037037037035,0.6304347826086957
1,10,0.592658941863013,0.5818181818181818,0.36363636363636365,0.6956521739130435
1,11,0.5424895990090292,0.5818181818181818,0.36363636363636365,0.6956521739130435
1,12,0.5359766418165196,0.5818181818181818,0.36363636363636365,0.6956521739130435
1,13,0.5502297213820161,0.48660714285714285,0.2857142857142857,0.5652173913043478
1,14,0.47564078940719856,0.48660714285714285,0.2857142857142857,0.5652173913043478
1,15,0.5721751874913283,0.5490196078431372,0.3333333333333333,0.6521739130434783
1,16,0.44768283406241993,0.5490196078431372,0.3333333333333333,0.6521739130434783
1,17,0.486995582372113,0.5019943019943021,0.2962962962962963,0.5869565217391305
1,18,0.49544101986077316,0.5019943019943021,0.2962962962962963,0.5869565217391305
1,19,0.5078129299351426,0.5652173913043479,0.34782608695652173,0.6739130434782609
1,20,0.5092457865105301,0.5174825174825175,0.3076923076923077,0.6086956521739131
